x,y,z
279.46,10.0199,44.64
279.51,9.9183,47.15
279.58,9.9282,49.64
279.64,9.9183,52.13
279.72,9.9767,54.58
279.8,10.0695,57.05
279.89,10.1245,59.52
279.99,10.1592,62.03
280.09,10.217,64.51
280.19,10.2278,67.03
280.28,10.2367,69.55
280.37,10.3071,72.09
280.46,10.3459,74.66
280.54,10.3712,77.22
280.62,10.3613,79.85
280.73,10.3022,82.51
280.87,10.149,85.21
281.03,9.968,87.9
281.2,9.7724,90.61
281.3,9.426,93.31
281.3,9.1666,95.77
281.24,8.8407,98.19
281.18,8.5728,100.91
281.13,8.4714,103.62
281.1,8.4938,106.33
281.13,8.7021,109.05
281.21,9.1437,111.73
281.32,9.7894,114.39
281.44,10.5206,116.91
281.59,11.3035,119.41
281.71,11.9221,121.83
281.77,12.5336,124.37
281.72,13.0159,126.77
281.62,13.3447,129.22
281.51,13.692,131.67
281.38,13.9369,134.13
281.24,14.1795,136.55
281.1,14.4083,138.98
281.01,14.6145,141.42
281.0,14.8083,143.85
281.07,14.9894,146.55
281.12,15.093,148.99
281.13,15.0787,151.45
281.14,15.0243,153.89
281.11,14.8697,156.32
281.05,14.5946,158.78
280.96,14.2326,161.22
280.86,13.8543,163.66
280.74,13.4246,166.09
280.62,13.014,168.51
280.49,12.5199,170.91
280.37,12.029,173.33
280.35,11.6062,175.72
280.35,11.2149,178.13
280.39,10.9096,180.82
280.46,10.7152,183.5
280.54,10.5671,186.1
280.64,10.4227,188.76
280.75,10.3122,191.41
280.84,10.2212,194.07
280.94,10.0855,196.69
281.04,9.9376,199.33
281.12,9.7808,201.93
281.21,9.6027,204.52
281.28,9.3678,207.12
281.35,9.0703,209.71
281.4,8.7313,212.29
281.44,8.3126,214.81
281.48,7.9363,217.35
281.54,7.604,219.88
281.62,7.3721,222.42
281.73,7.2818,224.94
281.87,7.3541,227.41
282.01,7.5026,229.84
282.17,7.7004,232.32
282.26,7.9068,234.76
282.25,8.0802,237.44
282.17,8.138,240.09
282.09,8.1635,242.71
282.01,8.1627,245.24
281.93,8.1362,247.67
281.85,8.0387,250.17
281.77,7.8724,252.69
281.69,7.601,255.24
281.6,7.3645,257.81
281.52,7.1638,260.31
281.44,6.9522,262.8
281.38,6.5813,265.32
281.35,6.1032,267.89
281.31,5.6187,270.45
281.95,5.7562,272.48
282.08,5.8766,274.64
281.07,5.8278,277.45
278.4,5.9975,279.05
277.71,6.2827,280.66
276.24,6.7968,282.59
275.25,6.5438,285.03
274.83,6.3193,287.46
274.94,6.0832,289.91
275.53,5.8128,292.29
276.46,5.6998,294.59
277.32,5.686,296.95
277.47,5.6753,297.67
277.47,5.6534,297.67
277.47,5.6684,297.67
277.47,5.6852,297.67
277.47,5.664,297.67
277.47,5.677,297.67
277.47,5.6847,297.67
277.47,5.7101,297.67
277.47,5.7028,297.67
277.6,5.7078,297.64
277.89,5.6759,297.62
278.37,5.6286,297.64
279.01,5.5553,297.73
279.78,5.5139,297.86
280.73,5.4261,297.95
281.92,5.361,297.94
282.4,5.3138,297.9
282.4,5.3221,297.9
282.4,5.3279,297.9
282.4,5.3042,297.9
282.4,5.2635,297.9
282.4,5.2958,297.9
282.4,5.3648,297.9
282.4,5.2875,297.9
282.4,5.3068,297.9
282.4,5.2949,297.9
282.4,5.2761,297.9
282.41,5.3728,297.87
282.43,5.3759,297.67
282.45,5.354,297.28
282.43,5.3593,296.71
282.37,5.3635,295.97
282.27,5.3503,295.07
282.19,5.3937,294.02
282.15,5.4617,292.81
282.19,5.5415,291.42
282.28,5.5188,289.82
282.38,5.4734,287.99
282.49,5.4517,285.98
282.53,5.4428,283.82
282.79,5.5349,281.72
282.79,5.6727,279.26
282.56,5.762,276.67
282.23,5.7028,274.05
281.8,5.7183,271.44
281.37,5.9061,268.92
281.13,6.2789,266.43
281.15,6.7359,263.92
281.44,7.0619,261.35
281.8,7.2732,258.72
282.07,7.4944,256.04
282.15,7.7984,253.33
282.0,7.9797,250.89
281.69,8.1395,248.45
281.31,8.1591,246.0
280.97,8.1717,243.52
280.87,8.1818,241.04
281.01,8.124,238.55
281.3,8.0338,236.07
281.61,7.8428,233.62
281.83,7.6344,231.18
281.87,7.4142,228.75
281.73,7.3139,226.23
281.45,7.3513,223.77
281.17,7.5603,221.32
281.06,7.8261,218.86
281.13,8.1638,216.39
281.36,8.4913,213.98
281.6,8.815,211.57
281.78,9.0994,208.91
281.79,9.3423,206.25
281.6,9.5667,203.56
281.33,9.7668,201.14
281.06,9.9937,198.47
280.95,10.1285,195.75
281.02,10.1839,193.04
281.25,10.2041,190.33
281.51,10.194,187.61
281.7,10.2532,184.91
281.75,10.3703,182.21
281.68,10.6429,179.5
281.53,11.011,176.85
281.41,11.5169,174.19
281.32,12.0691,171.6
281.23,12.656,169.06
281.13,13.2083,166.53
281.04,13.7304,164.02
280.92,14.1863,161.51
280.79,14.6644,158.98
280.63,15.006,156.46
280.43,15.2487,153.93
280.22,15.4219,151.35
280.09,15.441,148.77
280.06,15.248,146.18
280.13,15.0664,143.63
280.19,14.7881,141.07
280.27,14.5405,138.53
280.36,14.3548,136.02
280.45,14.1667,133.58
280.53,13.9052,130.96
280.6,13.6289,128.35
280.64,13.1844,125.72
280.65,12.6986,123.32
280.61,11.9811,120.73
280.53,11.1277,118.18
280.45,10.309,115.66
280.39,9.6185,113.14
280.35,9.0636,110.55
280.37,8.7155,108.0
280.39,8.5326,105.47
280.46,8.5525,102.98
280.54,8.6998,100.35
280.62,8.928,97.81
280.71,9.2484,95.3
280.81,9.528,92.85
280.91,9.8409,90.24
281.02,9.9837,87.61
281.14,10.1826,84.99
281.25,10.292,82.5
281.37,10.3648,80.08
281.52,10.3844,77.45
281.65,10.3503,75.0
281.73,10.3375,72.39
281.71,10.288,69.94
281.62,10.2547,67.37
281.53,10.1948,64.78
281.45,10.1275,62.19
281.34,10.0522,59.58
281.23,9.9269,56.98
281.11,9.8441,54.43
281.0,9.77,51.86
280.89,9.7793,49.3
280.79,9.836,46.83
280.69,9.9281,44.24
280.59,10.0529,41.64
280.49,10.023,39.2
280.39,9.9141,36.75
280.28,9.7265,34.26
280.16,9.4787,31.76
280.04,9.2119,29.27
279.91,8.8648,26.76
279.78,8.5174,24.25
279.66,8.247,21.75
279.54,8.0502,19.31
279.43,7.9292,16.77
279.31,7.9111,14.32
279.2,7.9226,11.73
279.08,7.9238,9.18
278.96,7.929,6.65
278.85,7.9237,4.14
278.73,7.9315,1.62
278.71,7.9297,1.11
278.71,7.9313,1.11
278.71,7.908,1.11
278.71,7.9264,1.11
278.71,7.9307,1.11
278.71,7.928,1.11
278.71,7.9393,1.11
278.71,7.9138,1.11
278.72,7.9232,1.11
278.86,7.9262,1.12
279.18,7.9348,1.15
279.64,7.9204,1.15
280.25,7.9153,1.12
281.07,7.9224,1.05
282.06,7.9258,0.98
283.18,7.9012,0.96
283.64,7.9205,0.96
283.64,7.9052,0.96
283.64,7.9224,0.96
283.64,7.9082,0.96
283.64,7.903,0.96
283.64,7.9088,0.96
283.64,7.9071,0.96
283.64,7.9042,0.96
283.64,7.9079,0.96
283.64,7.925,0.96
283.64,7.9206,1.01
283.64,7.9147,1.24
283.66,7.9013,1.65
283.69,7.8984,2.23
283.72,7.9273,3.0
283.76,7.9291,3.89
283.8,7.9024,4.95
283.85,7.9094,6.16
283.91,7.9096,7.56
283.97,7.9142,9.11
284.05,7.9301,10.86
284.13,7.8907,12.78
284.22,7.8999,14.88
284.31,7.8787,17.16
284.41,7.9429,19.61
284.52,8.1018,22.16
284.64,8.335,24.71
284.76,8.6082,27.24
284.88,8.9438,29.78
285.0,9.1902,32.33
285.11,9.448,34.92
285.22,9.6074,37.57
285.32,9.6792,40.0
285.43,9.6824,42.48
285.53,9.5968,45.02
285.61,9.4816,47.59
285.7,9.3191,50.17
285.8,9.2836,52.76
285.92,9.4101,55.33
286.04,9.5223,57.93
286.16,9.6848,60.56
286.3,9.867,63.25
286.46,9.9708,65.94
286.59,10.1062,68.61
286.62,10.1638,71.24
286.54,10.2222,73.88
286.44,10.2214,76.55
286.33,10.1996,78.96
286.24,10.1471,81.41
286.11,10.1085,83.88
285.97,9.9091,86.36
285.83,9.6937,88.86
285.76,9.4075,91.32
285.78,8.9965,93.75
285.82,8.6309,96.23
285.87,8.2243,98.68
285.95,7.9459,101.13
286.04,7.7301,103.58
286.12,7.6744,106.0
286.2,7.7842,108.46
286.29,8.1121,110.88
286.4,8.5586,113.3
286.56,9.1741,115.92
286.7,9.7006,118.54
286.77,10.2134,121.19
286.71,10.6384,123.57
286.57,11.0434,125.98
286.44,11.4373,128.42
286.32,11.8411,130.85
286.25,12.1898,133.32
286.23,12.3765,135.76
286.22,12.5079,138.45
286.19,12.676,141.17
286.13,12.7548,143.61
286.09,12.8194,146.06
286.02,12.8506,148.53
285.92,12.8859,151.01
285.79,12.7967,153.45
285.64,12.6925,155.9
285.47,12.5397,158.36
285.32,12.259,160.82
285.25,11.8952,163.22
285.28,11.4795,165.87
285.38,11.0186,168.47
285.49,10.5239,171.09
285.6,10.1154,173.68
285.72,9.7339,176.28
285.86,9.4575,178.83
286.01,9.1993,181.37
286.16,9.0113,183.88
286.26,8.9202,186.41
286.28,8.8996,188.97
286.25,8.9428,191.49
286.23,8.9917,194.02
286.2,9.0145,196.54
286.17,8.9927,199.1
286.12,8.9301,201.63
286.07,8.7943,204.19
286.01,8.6619,206.77
285.94,8.3507,209.35
285.85,7.9613,211.92
285.77,7.5441,214.41
285.68,7.1847,216.88
285.6,6.8635,219.33
285.54,6.7091,221.81
285.5,6.6866,224.25
285.48,6.8239,226.69
285.47,7.1058,229.12
285.46,7.4636,231.79
285.45,7.7463,234.19
285.43,7.9712,236.64
285.42,8.104,239.1
285.4,8.1556,241.56
285.39,8.1344,244.25
285.37,8.1364,246.88
285.36,8.0393,249.43
285.34,7.8717,251.99
285.33,7.5435,254.56
285.31,7.3491,257.12
285.3,7.1837,259.7
285.29,7.1688,262.24
285.28,7.1512,264.75
285.27,7.1138,267.28
285.26,7.0202,269.77
285.25,6.932,272.24
285.25,6.7813,274.69
285.27,6.5424,277.35
285.32,6.2438,280.0
285.39,5.8099,282.63
285.48,5.388,285.1
285.55,5.1871,287.6
285.61,4.9984,290.17
285.71,5.0683,292.76
285.8,5.0339,295.27
285.89,5.0242,297.76
285.89,5.0512,297.91
285.89,5.0613,297.91
285.89,5.0779,297.91
285.89,5.0288,297.91
285.89,4.9859,297.91
285.89,4.9801,297.91
285.89,4.9644,297.91
285.89,4.9628,297.91
285.91,4.9585,297.91
286.07,4.9334,297.89
286.39,4.911,297.88
286.85,4.8204,297.88
287.48,4.7434,297.92
288.31,4.7227,297.98
289.3,4.7643,298.05
290.42,4.8185,298.11
290.75,4.8629,298.12
290.75,4.8464,298.12
290.75,4.8385,298.12
290.75,4.8473,298.12
290.75,4.7531,298.12
290.75,4.6261,298.12
290.75,4.5397,298.12
290.75,4.3839,298.12
290.75,4.3741,298.12
290.74,4.3893,298.05
290.7,4.5619,297.82
290.69,4.5639,297.44
290.7,4.5354,296.91
290.76,4.5326,296.14
290.85,4.5456,295.21
290.92,4.6289,294.09
290.92,4.6918,292.77
290.79,4.9351,291.26
290.54,5.4462,289.73
290.3,5.9898,288.08
290.22,6.565,286.16
290.35,7.1519,284.24
290.68,7.3241,282.09
291.1,7.3038,279.71
291.42,7.1722,277.15
291.48,7.1303,274.51
291.23,7.129,271.78
290.78,7.1466,269.35
290.29,7.1359,266.94
290.01,7.1345,264.22
290.1,7.1371,261.5
290.45,7.1627,258.83
290.82,7.345,256.22
291.06,7.5653,253.56
291.07,7.8755,250.98
290.84,8.053,248.34
290.5,8.1474,245.66
290.17,8.1548,242.96
289.91,8.1346,240.29
289.86,8.0111,237.66
289.99,7.8554,235.1
290.23,7.5252,232.54
290.48,7.1805,230.0
290.61,6.8644,227.44
290.58,6.5998,224.84
290.38,6.5503,222.2
290.12,6.6376,219.6
289.84,6.8873,217.01
289.63,7.2823,214.44
289.58,7.6249,212.0
289.68,8.0067,209.36
289.85,8.2145,206.94
290.02,8.3278,204.49
290.11,8.4023,201.94
290.07,8.4223,199.32
290.0,8.432,196.67
289.92,8.4103,194.03
289.83,8.4041,191.35
289.75,8.3807,188.71
289.67,8.4157,186.12
289.6,8.4769,183.49
289.52,8.5617,180.81
289.46,8.6978,178.17
289.4,8.8952,175.51
289.35,9.1224,172.84
289.31,9.3633,170.21
289.28,9.6326,167.58
289.26,9.9551,164.97
289.24,10.242,162.35
289.23,10.5253,159.72
289.19,10.8179,157.08
289.14,11.0501,154.46
289.06,11.2312,151.82
288.96,11.3767,149.17
288.85,11.5107,146.54
288.72,11.5696,143.91
288.57,11.5668,141.32
288.42,11.5823,138.71
288.28,11.5277,136.14
288.23,11.3959,133.58
288.21,11.0972,131.07
288.21,10.7952,128.57
288.19,10.487,126.08
288.17,10.1294,123.56
288.15,9.7506,121.03
288.13,9.3476,118.53
288.09,8.8761,116.08
288.03,8.3123,113.46
287.97,7.8676,111.01
287.92,7.5328,108.52
287.89,7.4166,106.09
287.85,7.4631,103.62
287.85,7.6589,101.15
287.85,7.9343,98.71
287.87,8.3164,96.07
287.87,8.7534,93.49
287.89,9.1781,90.9
287.89,9.5066,88.4
287.88,9.7391,85.75
287.87,9.9179,83.29
287.84,10.0223,80.84
287.82,10.0582,78.38
287.8,10.0869,75.89
287.76,10.1126,73.38
287.69,10.037,70.87
287.62,9.9645,68.36
287.53,9.8957,65.9
287.44,9.7327,63.32
287.35,9.5869,60.77
287.23,9.3765,58.28
287.11,9.2289,55.82
287.0,9.1824,53.37
286.9,9.2249,50.79
286.8,9.3641,48.27
286.71,9.5208,45.8
286.62,9.6013,43.33
286.53,9.6309,40.84
286.41,9.5623,38.3
286.29,9.3951,35.74
286.16,9.2143,33.18
286.03,8.9345,30.61
285.89,8.6371,28.03
285.78,8.3415,25.43
285.74,8.1135,22.88
285.72,7.9762,20.34
285.7,7.8934,17.85
285.68,7.8898,15.23
285.66,7.9192,12.62
285.64,7.9413,10.05
285.62,7.9203,7.49
285.6,7.915,4.94
285.58,7.9015,2.44
285.58,7.9114,2.4
285.58,7.9242,2.4
285.58,7.8941,2.4
285.58,7.8939,2.4
285.58,7.9245,2.4
285.58,7.9147,2.4
285.58,7.9191,2.4
285.58,7.9173,2.4
285.6,7.9215,2.4
285.76,7.9278,2.42
286.09,7.9286,2.43
286.6,7.8965,2.42
287.29,7.9044,2.4
288.16,7.8961,2.37
289.18,7.9104,2.34
290.38,7.8908,2.3
290.73,7.9194,2.28
290.73,7.9081,2.28
290.73,7.8967,2.28
290.73,7.8872,2.28
290.73,7.8847,2.28
290.73,7.9124,2.28
290.73,7.9013,2.28
290.73,7.8855,2.28
290.73,7.9133,2.28
290.72,7.9036,2.36
290.68,7.9142,2.63
290.67,7.9155,3.07
290.72,7.9127,3.69
290.82,7.9231,4.47
290.95,7.8962,5.42
291.02,7.9066,6.56
291.0,7.9249,7.86
290.86,7.9125,9.3
290.66,7.9045,10.91
290.47,7.9187,12.72
290.37,7.9178,14.72
290.42,7.9023,16.94
290.58,7.9216,19.37
290.75,7.9354,21.74
290.91,8.0104,24.19
290.97,8.2011,26.88
290.91,8.4371,29.53
290.83,8.7223,32.14
290.74,8.9976,34.77
290.65,9.1846,37.44
290.56,9.3195,39.9
290.46,9.3775,42.41
290.35,9.3794,44.99
290.24,9.216,47.69
290.12,9.0427,50.37
290.0,8.9112,53.03
289.88,8.9226,55.69
289.79,9.0412,58.37
289.72,9.209,60.99
289.63,9.4528,63.66
289.55,9.6099,66.28
289.45,9.7979,68.92
289.36,9.8694,71.62
289.27,9.92,74.29
289.18,9.904,76.74
289.08,9.9038,79.21
288.98,9.8277,81.69
288.86,9.7475,84.17
288.72,9.5305,86.65
288.58,9.2982,89.12
288.42,8.9883,91.6
288.27,8.5804,94.08
288.24,8.1745,96.52
288.29,7.8341,98.94
288.36,7.5406,101.38
288.42,7.3436,103.84
288.49,7.3071,106.27
288.59,7.5054,108.98
288.69,7.8702,111.68
288.81,8.3825,114.34
288.91,8.8919,116.96
289.01,9.3023,119.62
289.06,9.6675,122.31
289.1,9.9593,124.71
289.16,10.3017,127.42
289.19,10.5911,130.12
289.2,10.8744,132.83
289.21,11.1242,135.48
289.17,11.259,138.15
289.11,11.353,140.86
289.03,11.4255,143.55
288.94,11.4332,145.97
288.84,11.4705,148.7
288.7,11.4577,151.41
288.55,11.3638,154.1
288.4,11.2192,156.77
288.24,11.0067,159.47
288.2,10.7297,162.12
288.23,10.3672,164.71
288.34,10.0334,167.33
288.45,9.6483,169.9
288.57,9.355,172.47
288.69,9.0676,175.03
288.83,8.862,177.54
288.96,8.6946,180.02
289.11,8.5489,182.51
289.19,8.4848,185.03
289.18,8.4267,187.53
289.13,8.4659,190.03
289.09,8.4867,192.51
289.04,8.5625,194.95
288.98,8.5654,197.42
288.93,8.5563,199.88
288.86,8.5184,202.36
288.8,8.4537,204.85
288.72,8.2794,207.36
288.63,8.029,209.88
288.53,7.6449,212.38
288.44,7.2452,214.84
288.35,6.9063,217.3
288.26,6.6258,219.76
288.17,6.5117,222.43
288.09,6.5953,225.07
288.01,6.8256,227.7
287.94,7.1853,230.3
287.87,7.562,232.88
287.8,7.8813,235.49
287.72,8.0307,238.14
287.65,8.1575,240.81
287.58,8.1551,243.44
287.5,8.1613,245.96
287.43,8.0772,248.49
287.36,7.9175,251.1
287.28,7.6135,253.7
287.2,7.3873,256.33
287.13,7.195,258.94
287.05,7.1454,261.59
286.97,7.1732,264.23
286.9,7.1396,266.83
286.83,7.1443,269.42
286.76,7.0977,272.0
286.68,7.0441,274.58
286.62,6.8853,277.14
286.57,6.6552,279.77
286.55,6.3148,282.33
286.61,5.7351,284.77
286.65,5.2947,287.18
286.66,4.892,289.68
286.7,4.8354,292.26
286.76,4.8981,294.71
286.81,4.9455,297.23
286.86,4.8863,299.71
286.87,4.8904,300.0
286.87,4.8952,300.0
286.87,4.9043,300.0
286.87,4.9409,300.0
286.87,5.0162,300.0
286.87,5.0473,300.0
286.87,4.836,300.0
286.87,4.8421,300.0
286.87,4.8383,300.0
287.0,4.8333,299.99
287.28,4.779,299.97
287.75,4.7814,299.97
288.36,4.7637,300.0
289.16,4.7945,300.0
290.14,4.8478,300.0
291.25,4.9942,300.0
291.74,5.0859,300.0
291.74,5.0599,300.0
291.74,5.0762,300.0
291.74,5.0051,300.0
291.74,4.9113,300.0
291.74,5.1822,300.0
291.74,4.8903,300.0
291.74,4.6622,300.0
291.74,4.5849,300.0
291.72,4.5549,299.93
291.69,4.5419,299.7
291.67,4.5359,299.31
291.7,4.5456,298.71
291.79,4.5743,297.94
291.91,4.7375,297.03
292.0,4.7942,295.92
291.99,4.8192,294.58
291.84,4.9086,293.06
291.54,5.1579,291.4
291.17,5.6964,289.68
290.98,6.2246,287.83
291.07,6.8602,285.73
291.43,7.3553,283.45
291.86,7.3552,281.12
292.2,7.2477,278.59
292.27,7.1282,275.99
292.03,7.1385,273.32
291.6,7.1392,270.92
291.08,7.129,268.51
290.63,7.1525,266.09
290.49,7.142,263.63
290.7,7.1524,260.94
291.14,7.1809,258.32
291.6,7.3799,255.74
291.9,7.6095,253.14
291.92,7.9012,250.58
291.62,8.0672,247.93
291.18,8.1275,245.56
290.68,8.1477,243.12
290.3,8.1568,240.44
290.29,8.0238,237.83
290.57,7.8725,235.31
290.99,7.596,232.81
291.42,7.2902,230.33
291.66,6.9511,227.78
291.6,6.694,225.18
291.25,6.5908,222.55
290.75,6.6218,219.93
290.28,6.8784,217.3
290.02,7.1996,214.73
290.07,7.5898,212.29
290.35,7.9243,209.7
290.66,8.1573,207.08
290.85,8.257,204.66
290.88,8.3303,202.11
290.71,8.357,199.49
290.42,8.3868,196.79
290.14,8.3877,194.12
289.91,8.3929,191.44
289.87,8.3536,188.77
290.0,8.3727,186.19
290.15,8.4037,183.6
290.31,8.4782,180.97
290.39,8.5645,178.32
290.36,8.7062,175.65
290.29,8.8624,172.97
290.22,9.1042,170.32
290.17,9.3502,167.7
290.12,9.6277,165.1
290.06,9.9035,162.47
290.01,10.1915,159.84
289.94,10.4371,157.2
289.88,10.6882,154.57
289.78,10.8937,151.94
289.66,11.05,149.3
289.52,11.1501,146.68
289.38,11.2598,144.03
289.21,11.2899,141.41
289.07,11.3108,138.81
288.98,11.2435,136.28
288.96,11.0985,133.73
288.92,10.8454,131.18
288.85,10.5796,128.68
288.77,10.2724,126.18
288.7,9.9649,123.65
288.64,9.6286,121.13
288.55,9.2527,118.63
288.45,8.8061,116.18
288.35,8.3581,113.79
288.25,7.8671,111.35
288.19,7.5534,108.87
288.17,7.3472,106.41
288.2,7.3746,103.93
288.25,7.5357,101.48
288.35,7.7895,99.04
288.46,8.1681,96.38
288.56,8.5672,93.72
288.67,8.993,91.13
288.76,9.3357,88.63
288.85,9.6099,86.1
288.93,9.7686,83.56
288.99,9.8577,81.0
289.05,9.9461,78.46
289.09,9.9269,75.9
289.13,9.8811,73.39
289.16,9.8481,70.86
289.19,9.779,68.35
289.2,9.6432,65.89
289.21,9.493,63.27
289.21,9.2838,60.66
289.22,9.0869,58.02
289.24,8.9994,55.56
289.27,8.9899,53.0
289.32,9.066,50.55
289.37,9.2748,47.94
289.41,9.3757,45.53
289.45,9.4489,42.92
289.49,9.421,40.28
289.51,9.2727,37.65
289.53,9.1026,35.21
289.55,8.8886,32.77
289.56,8.6515,30.34
289.57,8.3969,27.91
289.59,8.146,25.29
289.61,8.0082,22.68
289.63,7.9164,20.12
289.66,7.901,17.59
289.68,7.9094,15.07
289.71,7.9206,12.55
289.73,7.9135,10.01
289.76,7.8951,7.45
289.79,7.8962,4.84
289.81,7.9029,2.19
289.81,7.9085,1.85
289.81,7.9075,1.85
289.81,7.907,1.85
289.81,7.9026,1.85
289.81,7.9099,1.85
289.81,7.9108,1.85
289.81,7.8866,1.85
289.81,7.889,1.85
289.83,7.8992,1.85
289.99,7.9183,1.87
290.31,7.9087,1.88
290.79,7.9131,1.87
291.43,7.8965,1.84
292.21,7.9108,1.78
293.15,7.9023,1.72
294.3,7.8824,1.66
294.62,7.9077,1.65
294.62,7.8988,1.65
294.62,7.9102,1.65
294.62,7.8941,1.65
294.62,7.9086,1.65
294.62,7.899,1.65
294.62,7.8916,1.65
294.62,7.8875,1.65
294.62,7.8859,1.65
294.6,7.8943,1.75
294.58,7.9083,2.04
294.58,7.9023,2.46
294.6,7.8913,3.1
294.65,7.8835,3.92
294.69,7.8916,4.9
294.75,7.8897,6.06
294.82,7.8906,7.41
294.89,7.8925,8.92
294.98,7.9136,10.64
295.07,7.9202,12.57
295.16,7.9237,14.47
295.27,7.92,16.52
295.38,7.9356,18.78
295.5,7.9191,21.21
295.63,7.9561,23.88
295.76,7.9913,26.53
295.89,8.1037,29.24
296.02,8.2494,31.66
296.14,8.4102,34.09
296.27,8.5583,36.55
296.39,8.7035,39.05
296.52,8.8051,41.63
296.63,8.8315,44.23
296.74,8.7757,46.87
296.83,8.6882,49.48
296.92,8.5537,52.08
297.0,8.394,54.68
297.08,8.2113,57.26
297.15,8.0701,59.89
297.22,8.0721,62.44
297.3,8.0747,65.02
297.38,8.1138,67.5
297.49,8.1933,69.95
297.59,8.2256,72.6
297.66,8.2169,75.28
297.73,8.2144,77.92
297.75,8.1574,80.42
297.74,7.9501,82.9
297.7,7.7415,85.43
297.65,7.4837,87.96
297.59,7.179,90.46
297.55,6.9344,92.94
297.52,6.6888,95.46
297.51,6.5183,97.99
297.51,6.4984,100.54
297.52,6.554,103.12
297.53,6.7064,105.72
297.54,6.9317,108.34
297.56,7.1797,110.95
297.58,7.4067,113.53
297.59,7.5608,116.1
297.61,7.7232,118.62
297.63,7.8777,121.19
297.64,7.991,123.75
297.66,8.0993,126.31
297.67,8.2076,128.81
297.68,8.3059,131.31
297.69,8.354,133.9
297.69,8.406,136.5
297.69,8.4523,139.06
297.69,8.4707,141.65
297.69,8.4906,144.27
297.68,8.4736,146.87
297.67,8.3833,149.47
297.66,8.3327,151.99
297.65,8.2861,154.55
297.64,8.1994,157.14
297.63,8.1729,159.73
297.63,8.1429,162.24
297.62,8.1306,164.74
297.61,8.1205,167.19
297.61,8.1034,169.67
297.6,8.1259,172.11
297.6,8.1073,174.63
297.59,8.1063,177.15
297.58,8.1185,179.73
297.58,8.0984,182.32
297.57,8.0958,184.93
297.56,8.1295,187.5
297.56,8.1167,189.96
297.55,8.1014,192.44
297.54,8.1156,194.93
297.54,8.1175,197.44
297.53,8.1163,199.98
297.52,8.1077,202.55
297.52,8.1155,205.11
297.51,8.0716,207.74
297.51,7.9835,210.33
297.5,7.8124,212.9
297.5,7.6119,215.51
297.5,7.4551,218.17
297.49,7.3233,220.82
297.46,7.3069,223.5
297.43,7.3968,226.13
297.38,7.5761,228.74
297.33,7.8085,231.38
297.28,7.9742,234.04
297.23,8.075,236.71
297.18,8.1272,239.36
297.13,8.1116,242.03
297.08,8.1107,244.65
297.03,8.0853,247.29
296.98,7.9144,249.88
296.93,7.7341,252.48
296.88,7.3927,255.1
296.83,7.2558,257.66
296.78,7.1203,260.17
296.73,7.1479,262.62
296.69,7.1349,265.08
296.64,7.127,267.53
296.59,7.1096,269.99
296.54,7.1079,272.43
296.49,7.1322,275.09
296.44,7.1374,277.66
296.39,7.3357,280.16
296.34,7.3334,282.71
296.29,7.1614,285.28
296.23,6.7522,287.84
296.17,6.4381,290.31
296.1,6.1997,292.81
296.0,6.1753,295.31
295.96,6.1755,296.07
295.96,6.18,296.07
295.96,6.1844,296.07
295.96,6.1824,296.07
295.96,6.1174,296.07
295.96,5.9963,296.07
295.96,5.9298,296.07
295.96,5.8911,296.07
295.96,5.9109,296.07
296.05,5.925,296.06
296.29,5.9911,296.04
296.69,6.0839,296.04
297.28,6.21,296.08
298.03,6.1793,296.13
298.9,6.3246,296.17
299.99,6.4507,296.18
300.0,6.4224,296.17
300.0,6.4343,296.17
300.0,6.4529,296.17
300.0,6.4177,296.17
300.0,6.3953,296.17
300.0,6.4069,296.17
300.0,6.5098,296.17
300.0,6.5246,296.17
300.0,6.5228,296.17
299.99,6.5277,296.07
299.96,6.5132,295.81
299.95,6.5055,295.37
299.98,6.5353,294.78
300.0,6.5601,294.06
300.0,6.5595,293.09
300.0,6.5125,292.03
300.0,6.5912,290.82
300.0,6.8128,289.37
300.0,6.9594,287.71
300.0,7.1339,285.87
300.0,7.2411,283.87
300.0,7.3314,281.84
300.0,7.2298,279.64
300.0,7.1181,277.31
300.0,7.1345,274.83
300.0,7.1064,272.33
300.0,7.1207,269.76
300.0,7.1118,267.13
300.0,7.1232,264.45
300.0,7.1164,262.01
300.0,7.1522,259.33
300.0,7.3181,256.76
300.0,7.5072,254.17
300.0,7.8436,251.54
300.0,7.9971,249.1
300.0,8.1129,246.45
300.0,8.1031,243.9
300.0,8.1266,241.24
300.0,8.1181,238.6
300.0,8.1174,236.16
300.0,8.0226,233.74
300.0,7.8755,231.29
300.0,7.7373,228.82
300.0,7.5968,226.31
300.0,7.4974,223.8
300.0,7.4792,221.24
300.0,7.5653,218.64
300.0,7.6883,215.99
300.0,7.8381,213.35
300.0,7.9964,210.7
300.0,8.0813,208.07
300.0,8.1116,205.44
300.0,8.1145,202.82
300.0,8.1083,200.19
300.0,8.1047,197.56
300.0,8.13,194.9
300.0,8.1208,192.26
300.0,8.1186,189.64
300.0,8.1171,187.19
300.0,8.1054,184.55
300.0,8.1245,181.89
300.0,8.1124,179.22
300.0,8.0955,176.56
300.0,8.1123,173.91
300.0,8.1119,171.49
300.0,8.0902,168.82
300.0,8.1042,166.16
300.0,8.0908,163.51
300.0,8.0805,160.84
300.0,8.0775,158.21
300.0,8.1176,155.58
300.0,8.1625,152.93
